rev_util,age,debt_ratio,monthly_inc,open_credit,late,inc_per_dep,relationship_status,dlq_2yrs
0.9999999,59.0,0.272386506,2400.0,4.0,none,2400.0,single,0
0.058241129,61.0,0.064971487,10696.0,13.0,none,5348.0,couple,0
0.355149532,57.0,0.044301401,2640.0,1.0,none,2640.0,single,0
0.0,59.0,3.067961165,1029.0,7.0,none,1029.0,single,0
0.0,67.0,0.44403183,1884.0,7.0,none,1884.0,single,0
0.030731547,34.0,0.00719856,5000.0,3.0,none,5000.0,single,0
0.169949133,40.0,0.95944016,3500.0,11.0,none,3500.0,single,0
0.481314388,53.0,0.611640908,3040.0,17.0,none,760.0,2_kids,0
0.766274161,35.0,0.148450491,6614.0,8.0,low,6614.0,single,0
0.0,42.0,0.141364039,16934.0,3.0,none,5644.666666666667,family,0
0.188387441,56.0,0.078538927,16042.0,3.0,none,4010.5,2_kids,0
0.371749558,39.0,0.277538355,5800.0,18.0,none,5800.0,single,0
0.359812446,38.0,0.198159882,11520.0,8.0,none,2880.0,2_kids,0
0.0,43.0,0.36853633,10500.0,6.0,none,10500.0,single,0
1.113735783,41.0,0.17434973,3882.0,5.0,severe,1941.0,couple,0
0.156535968,51.0,0.021013478,20700.0,3.0,none,6900.0,family,0
0.0,52.0,0.0,5800.0,5.0,none,5800.0,single,0
0.000357135,73.0,0.29086502,6600.0,7.0,none,6600.0,single,0
0.07559748,59.0,0.230366492,4583.0,5.0,none,1145.75,2_kids,0
0.900041649,47.0,0.208908686,2244.0,3.0,low,561.0,2_kids,0
0.15490986,52.0,0.678412792,3376.0,10.0,none,1125.3333333333333,family,0
0.706844636,69.0,0.283105023,4379.0,6.0,none,4379.0,single,0
0.040681935,53.0,0.047583582,12083.0,10.0,none,4027.6666666666665,family,0
0.665333524,30.0,0.399720056,5000.0,7.0,medium,5000.0,single,0
0.577814367,40.0,0.389252267,13453.0,15.0,none,13453.0,unknown,0
0.486975651,52.0,0.058557658,25000.0,3.0,none,25000.0,single,0
0.279829799,66.0,0.252427184,4222.0,17.0,none,2111.0,couple,0
0.350764924,50.0,0.269688645,2183.0,12.0,none,727.6666666666666,family,0
0.9999999,28.0,0.072981755,4000.0,2.0,none,4000.0,unknown,0
0.0,71.0,0.054432348,4500.0,8.0,none,2250.0,couple,0
0.247069759,41.0,0.253904894,5761.0,7.0,none,1920.3333333333333,family,0
0.070046508,56.0,0.343689736,14000.0,8.0,none,14000.0,single,0
0.804941671,44.0,0.11189531,6800.0,4.0,medium,1360.0,extended_family,0
0.612113157,35.0,5.874251497,500.0,5.0,none,125.0,2_kids,0
0.189325867,43.0,0.568725483,13000.0,8.0,none,3250.0,2_kids,0
0.710255069,44.0,0.463768116,8900.0,7.0,none,1780.0,extended_family,0
0.401242933,54.0,0.162848813,2400.0,5.0,none,1200.0,couple,0
0.054082254,42.0,0.007248188,4000.0,4.0,none,4000.0,single,0
0.030610204,75.0,0.344286942,4655.0,16.0,none,4655.0,single,0
0.547578649,38.0,0.43698086,2768.0,12.0,none,692.0,2_kids,0
0.07293595,30.0,0.017074296,6500.0,3.0,none,6500.0,single,0
0.069538095,61.0,0.502727167,8616.0,18.0,none,4308.0,couple,0
0.156737838,80.0,0.390432099,647.0,9.0,none,647.0,single,0
0.535997576,66.0,0.779512462,3650.0,10.0,none,3650.0,single,0
0.736815796,67.0,0.241172552,1500.0,4.0,none,1500.0,single,0
0.836405252,69.0,0.424981245,5331.0,7.0,severe,5331.0,single,0
0.001272708,53.0,0.294176456,4000.0,10.0,none,2000.0,couple,0
0.388500389,38.0,0.500374813,2667.0,12.0,low,2667.0,single,0
0.101549855,67.0,0.235826087,11499.0,6.0,none,11499.0,single,0
0.146637244,57.0,0.296212482,8395.0,7.0,none,8395.0,single,0
0.375367045,43.0,0.481625741,5904.0,11.0,none,1476.0,2_kids,0
0.604080175,52.0,0.64376871,6346.0,13.0,severe,6346.0,single,0
0.28720089,62.0,0.152080754,10500.0,13.0,low,10500.0,unknown,0
0.317008275,42.0,0.417993203,5590.0,11.0,none,1118.0,extended_family,0
0.166627499,44.0,0.369081927,9715.0,16.0,none,4857.5,couple,0
0.48585301,58.0,0.315384615,7149.0,9.0,none,7149.0,single,0
0.496157253,44.0,0.156379149,7500.0,4.0,none,7500.0,single,0
0.929854958,30.0,0.369259606,3200.0,9.0,low,1600.0,couple,0
0.038451528,73.0,0.137536102,10040.0,13.0,none,5020.0,couple,0
0.020469267,53.0,0.366272288,6000.0,8.0,low,6000.0,single,0
0.003582339,37.0,1.444936709,3159.0,12.0,low,1053.0,family,0
0.9999999,53.0,0.16003729,3217.0,1.0,severe,3217.0,single,0
0.799321963,56.0,0.360593754,7140.0,13.0,none,2380.0,family,0
0.313933599,32.0,0.289342132,5000.0,12.0,medium,2500.0,couple,0
0.013401574,54.0,0.449461053,4916.0,12.0,none,1229.0,2_kids,0
0.110665653,43.0,2.033573141,1250.0,10.0,none,312.5,2_kids,0
0.675674559,36.0,0.737854738,8315.0,11.0,none,2771.6666666666665,family,0
0.007472898,35.0,0.241146319,4291.0,6.0,none,4291.0,single,0
0.003591326,83.0,0.000869313,10352.0,14.0,none,10352.0,single,0
0.020340471,35.0,0.430172675,3300.0,13.0,none,3300.0,unknown,0
0.149080299,58.0,0.600643422,11500.0,22.0,low,5750.0,couple,0
0.547524024,44.0,0.411921891,4864.0,9.0,none,2432.0,couple,0
0.0,63.0,0.331768094,15971.0,13.0,none,15971.0,single,0
0.0,56.0,0.087160262,11736.0,6.0,none,5868.0,couple,0
0.230600979,46.0,0.326866301,2370.0,5.0,none,1185.0,couple,0
0.9999999,23.0,1.136116152,550.0,1.0,none,550.0,single,0
0.12428449,55.0,0.519585931,8500.0,17.0,none,4250.0,couple,0
0.21117678,40.0,0.314736995,6900.0,9.0,none,1725.0,2_kids,0
1.011952191,52.0,0.077170418,2176.0,2.0,none,725.3333333333334,family,0
0.564424573,53.0,0.152935948,18000.0,12.0,none,18000.0,single,0
0.01165712,40.0,0.179113019,3494.0,5.0,none,1747.0,couple,0
1.026903481,53.0,0.771076628,6250.0,7.0,none,6250.0,single,0
0.328830046,37.0,0.005999,6000.0,5.0,none,6000.0,single,0
0.033242698,59.0,0.536272751,3900.0,8.0,none,1300.0,family,0
0.9999999,30.0,0.517078488,2751.0,2.0,severe,917.0,family,0
0.226386323,44.0,1.667179093,1300.0,6.0,none,1300.0,single,0
0.761406354,60.0,0.411380811,8733.0,14.0,none,8733.0,single,0
0.317815618,57.0,0.239448669,10519.0,15.0,none,10519.0,single,0
0.131632084,71.0,0.247501086,4601.0,4.0,none,2300.5,couple,0
0.335396493,42.0,0.406289765,5500.0,9.0,low,1100.0,extended_family,0
0.416887775,78.0,0.957099081,978.0,7.0,none,978.0,single,0
0.675953383,40.0,0.462222222,3599.0,10.0,none,3599.0,single,0
0.024398606,25.0,0.002181422,5500.0,4.0,none,5500.0,single,0
0.854414559,63.0,0.107142857,3583.0,2.0,none,3583.0,single,0
0.152350583,59.0,0.564455975,6166.0,13.0,none,6166.0,single,0
0.9999999,60.0,0.282543491,5000.0,7.0,none,5000.0,single,0
0.06622869,67.0,0.248717423,14618.0,17.0,none,14618.0,single,0
0.013945429,53.0,0.00768935,2600.0,4.0,none,1300.0,couple,0
0.069902736,35.0,0.433044637,1500.0,5.0,none,1500.0,single,0
0.089997,61.0,0.095542857,17499.0,3.0,none,17499.0,single,0
0.019632679,59.0,0.00339932,5000.0,7.0,none,5000.0,single,0
0.0,71.0,0.130175913,3694.0,9.0,none,1847.0,couple,0
0.0,31.0,0.387425495,5200.0,11.0,none,5200.0,single,0
0.0,53.0,0.052176528,13300.0,10.0,none,6650.0,couple,0
0.134660682,42.0,0.440337224,6167.0,3.0,none,1027.8333333333333,extended_family,0
0.222989075,37.0,0.453777252,5916.0,11.0,low,5916.0,single,0
0.052764801,56.0,0.041040228,2460.0,9.0,none,1230.0,couple,0
0.828890038,52.0,0.404047676,12500.0,15.0,low,12500.0,single,0
0.816323739,73.0,0.430905378,2937.0,12.0,low,2937.0,single,0
0.0483289,88.0,0.040564374,1700.0,4.0,none,1700.0,single,0
0.507279612,61.0,0.597810566,2100.0,16.0,none,2100.0,single,0
0.0,44.0,0.234234234,4550.0,5.0,none,4550.0,single,0
0.843464965,50.0,0.737849958,8250.0,13.0,low,2062.5,2_kids,0
0.127041621,68.0,0.153400375,17600.0,5.0,none,17600.0,single,0
0.99806514,43.0,0.021941397,7200.0,12.0,severe,7200.0,single,0
0.086833296,43.0,0.524248428,11608.0,18.0,none,3869.3333333333335,family,0
0.999600948,40.0,0.549841032,10693.0,16.0,low,3564.3333333333335,family,0
0.072512448,43.0,0.203215371,10200.0,15.0,low,1700.0,extended_family,0
0.033541009,62.0,0.365401396,4583.0,12.0,none,4583.0,single,0
0.540730408,51.0,0.662186527,6100.0,11.0,none,6100.0,unknown,0
0.874666212,48.0,0.632637992,5416.0,8.0,none,1083.2,extended_family,0
0.013390722,54.0,0.185296324,11996.0,6.0,none,3998.6666666666665,family,0
0.006325949,81.0,0.002915452,2400.0,6.0,severe,2400.0,unknown,0
0.025252787,60.0,0.218878112,10000.0,11.0,none,10000.0,single,0
0.487322131,32.0,0.570691878,4653.0,9.0,none,1163.25,2_kids,0
0.18169042,43.0,0.700574856,4000.0,16.0,none,1333.3333333333333,family,0
0.015271802,68.0,0.12290366,8168.0,6.0,none,8168.0,single,0
0.058309615,53.0,0.091517857,3583.0,7.0,none,3583.0,single,0
0.386692876,39.0,0.420430487,5667.0,8.0,none,5667.0,single,0
0.478023726,43.0,0.162941961,5995.0,3.0,severe,1998.3333333333333,family,0
0.092287617,61.0,0.229436075,7500.0,23.0,none,2500.0,family,0
0.786250119,38.0,0.697110904,8583.0,15.0,none,2145.75,2_kids,0
0.206297426,63.0,2.099078341,433.0,12.0,none,216.5,couple,0
0.037273952,63.0,0.953488372,1805.0,8.0,none,1805.0,single,0
0.472551643,42.0,0.344808491,10834.0,7.0,none,2708.5,2_kids,0
0.492812641,44.0,0.428480068,4690.0,8.0,none,781.6666666666666,extended_family,0
0.074355797,36.0,149.4230769,25.0,8.0,none,25.0,single,0
0.0,41.0,0.355950693,9166.0,11.0,none,4583.0,couple,0
0.465035084,39.0,0.182562423,4885.0,8.0,none,2442.5,couple,0
0.015666449,56.0,0.076165214,7916.0,11.0,none,7916.0,single,0
0.9999999,51.0,0.551231703,2800.0,4.0,none,2800.0,single,0
0.895420916,42.0,0.235586772,3416.0,2.0,none,3416.0,single,0
0.027531276,46.0,0.55462985,4200.0,4.0,none,1400.0,family,0
0.403155011,67.0,0.188452887,4000.0,4.0,low,2000.0,couple,0
0.020675421,40.0,0.10023071,3900.0,4.0,none,1300.0,family,0
0.02076839,79.0,0.006234414,2405.0,2.0,none,2405.0,single,0
0.049999219,45.0,0.24047578,5800.0,12.0,none,1450.0,2_kids,0
0.095127242,44.0,0.712057588,5000.0,5.0,none,5000.0,single,0
0.033081011,82.0,0.009229755,9100.0,8.0,none,9100.0,single,0
0.084332056,58.0,0.507498929,7000.0,10.0,none,1750.0,2_kids,0
0.052231592,50.0,0.268049039,6606.0,6.0,none,2202.0,family,0
0.033815108,64.0,0.434010695,4674.0,5.0,none,4674.0,single,0
0.718135584,36.0,0.3014068,8529.0,6.0,none,2843.0,family,0
0.035895924,27.0,3.092570037,820.0,10.0,medium,820.0,unknown,0
0.176584656,54.0,0.314358974,9749.0,9.0,low,9749.0,single,0
0.003259935,76.0,0.272590588,6650.0,7.0,none,6650.0,single,0
0.114680613,71.0,0.192124289,6500.0,9.0,none,6500.0,single,0
0.9999999,72.0,0.007490637,800.0,1.0,none,800.0,single,0
0.0,35.0,0.559626437,4175.0,6.0,none,4175.0,single,0
0.055872172,60.0,0.004433544,10600.0,8.0,none,10600.0,single,0
0.901449919,32.0,0.312325365,3220.0,3.0,none,805.0,2_kids,0
0.363916053,54.0,0.645784738,3000.0,12.0,medium,1500.0,couple,0
0.308183076,53.0,0.286726106,12000.0,12.0,none,2400.0,extended_family,0
0.069347121,68.0,0.009639035,15042.0,7.0,none,7521.0,couple,0
0.025397572,46.0,0.59460135,4000.0,13.0,none,4000.0,single,0
0.255672756,61.0,0.37507379,13551.0,14.0,none,6775.5,couple,0
0.067426162,56.0,0.026493377,4000.0,8.0,none,4000.0,single,0
0.222653912,69.0,0.68426448,1950.0,11.0,none,1950.0,single,0
0.255818069,44.0,0.649639611,3190.0,9.0,low,1595.0,couple,0
0.069185444,74.0,0.103912648,10989.0,7.0,none,10989.0,single,0
0.128492243,33.0,0.202051481,5166.0,6.0,low,5166.0,single,0
0.027065376,55.0,0.228706405,7196.0,17.0,none,7196.0,single,0
0.9999999,34.0,0.0,4200.0,2.0,none,4200.0,single,0
0.044997857,48.0,0.430379747,4186.0,4.0,none,2093.0,couple,0
0.04863747,51.0,0.005592841,9833.0,3.0,none,9833.0,single,0
0.005920663,32.0,0.783073704,4300.0,6.0,none,2150.0,couple,0
0.98624357,33.0,0.465121136,4787.0,16.0,none,4787.0,single,0
0.775341216,56.0,0.422352177,6155.0,11.0,none,3077.5,couple,0
0.225144629,47.0,0.294877711,6500.0,11.0,none,3250.0,couple,0
0.9999999,58.0,0.594127807,11000.0,7.0,none,5500.0,couple,0
0.136793641,92.0,0.235086836,3972.0,11.0,low,1986.0,couple,0
0.9999999,62.0,0.0,10500.0,6.0,none,10500.0,single,0
0.758201608,46.0,0.292906178,7865.0,6.0,none,3932.5,couple,0
0.356532173,60.0,0.032900834,6473.0,1.0,none,6473.0,single,0
0.080599104,67.0,0.280425094,5833.0,13.0,none,5833.0,single,0
0.9999999,25.0,0.263360246,2600.0,2.0,none,2600.0,single,0
0.007940009,43.0,0.312389381,5649.0,5.0,none,941.5,extended_family,0
0.02456455,41.0,0.304847576,8003.0,6.0,none,2000.75,2_kids,0
0.023033134,39.0,0.201438849,1250.0,19.0,none,1250.0,single,0
0.031140633,45.0,0.075146243,20000.0,9.0,none,20000.0,single,0
0.107071807,50.0,0.284471553,10000.0,11.0,none,2000.0,extended_family,0
0.058885783,74.0,0.026394721,5000.0,4.0,none,5000.0,single,0
0.419177029,40.0,0.823050847,1474.0,6.0,severe,491.3333333333333,family,0
0.179131139,62.0,0.34656564,6070.0,6.0,none,6070.0,single,0
0.278856053,42.0,0.538428547,11657.0,12.0,none,5828.5,couple,0
0.452309538,31.0,0.019137389,3500.0,1.0,none,3500.0,single,0
0.009666022,59.0,0.000363603,11000.0,6.0,none,5500.0,couple,0
0.014006784,54.0,0.348741338,11400.0,11.0,low,11400.0,single,0
0.0,53.0,0.501287755,17083.0,8.0,none,5694.333333333333,family,0
0.543168962,77.0,0.69924338,1585.0,4.0,none,1585.0,single,0
0.05981377,69.0,0.116776316,2431.0,6.0,none,2431.0,unknown,0
0.406059277,54.0,0.779607489,4432.0,9.0,none,4432.0,single,0
0.0,65.0,0.120435618,3121.0,6.0,none,3121.0,single,0
0.095956925,43.0,0.052987123,4736.0,4.0,none,1184.0,2_kids,0
0.006705751,69.0,0.166483063,7261.0,5.0,none,7261.0,single,0
0.111755786,61.0,0.151121268,7000.0,5.0,none,3500.0,couple,0
0.94867351,55.0,0.493354493,5040.0,4.0,low,1680.0,family,0
0.085706913,67.0,0.640924956,4583.0,5.0,low,4583.0,single,0
0.543203606,71.0,0.533441558,3079.0,4.0,none,1539.5,couple,0
0.002057828,55.0,0.277367185,11500.0,15.0,low,3833.3333333333335,family,0
0.0412714,60.0,0.015687393,3505.0,7.0,none,3505.0,single,0
0.001393485,85.0,0.21695558,7383.0,12.0,none,7383.0,single,0
0.028047149,56.0,0.274523641,2833.0,11.0,none,2833.0,single,0
0.9999999,33.0,0.830939829,5500.0,12.0,none,2750.0,couple,0
0.418232707,26.0,0.548279689,900.0,7.0,none,450.0,couple,0
0.036642744,47.0,0.210889456,13333.0,8.0,none,4444.333333333333,family,0
0.335661941,28.0,0.927590512,800.0,13.0,none,800.0,single,0
0.189710491,39.0,0.113168724,9233.0,10.0,none,3077.6666666666665,family,0
0.001403421,66.0,0.121587841,10000.0,16.0,none,10000.0,single,0
0.840998306,43.0,0.527353839,4258.0,6.0,none,1064.5,2_kids,0
0.006371131,57.0,0.20311838,11800.0,6.0,none,5900.0,couple,0
0.152395353,45.0,0.290628571,8749.0,15.0,none,1093.625,extended_family,0
0.098828723,39.0,0.251961237,6500.0,9.0,none,1625.0,2_kids,0
0.116587117,68.0,0.225649814,3500.0,8.0,none,3500.0,single,0
0.130173535,50.0,0.682513773,4900.0,10.0,none,4900.0,unknown,0
0.277957141,61.0,0.713689007,5266.0,18.0,none,5266.0,single,0
0.383381265,29.0,0.075994934,15000.0,11.0,none,15000.0,single,0
0.365246651,29.0,0.172406132,4500.0,8.0,none,1125.0,2_kids,0
0.121458569,48.0,0.594049904,3125.0,5.0,none,3125.0,single,0
0.080094684,76.0,0.571557156,3332.0,6.0,none,3332.0,single,0
0.002046664,63.0,0.000604961,4958.0,7.0,none,2479.0,couple,0
0.559136263,48.0,0.789696542,2833.0,13.0,none,1416.5,couple,0
0.9999999,24.0,0.0,0.0,0.0,none,0.0,single,0
0.01802654,65.0,0.132380216,12939.0,7.0,none,4313.0,family,0
0.063208322,37.0,0.46407656,7000.0,13.0,low,1750.0,2_kids,0
0.289410395,52.0,0.254516366,15000.0,9.0,none,5000.0,family,0
0.430584358,44.0,0.796116505,6900.0,12.0,none,3450.0,couple,0
0.841698396,40.0,0.438228993,4200.0,16.0,none,2100.0,couple,0
0.9999999,74.0,0.536237189,8195.0,4.0,none,8195.0,single,0
0.19393144,48.0,0.449770015,15000.0,9.0,none,5000.0,family,0
0.196372799,43.0,0.537485582,2600.0,10.0,none,2600.0,unknown,0
0.931213757,64.0,0.348089172,3139.0,5.0,none,3139.0,single,0
0.676107964,33.0,0.785552022,2200.0,4.0,none,1100.0,couple,0
0.041004538,50.0,0.644660194,7209.0,16.0,none,7209.0,single,0
0.176727909,49.0,0.484112288,13500.0,6.0,none,4500.0,family,0
0.017579227,46.0,0.25176417,4392.0,9.0,none,2196.0,couple,0
0.098407733,58.0,0.253139861,8200.0,4.0,none,8200.0,single,0
0.372547534,59.0,0.118725418,15000.0,5.0,none,15000.0,single,0
0.047920362,69.0,0.284026137,7192.0,12.0,none,7192.0,single,0
0.07372713,53.0,0.139694329,7000.0,16.0,none,7000.0,single,0
0.686204699,48.0,0.614950022,2300.0,8.0,severe,1150.0,couple,0
0.091592673,38.0,0.244783681,15000.0,6.0,none,7500.0,couple,0
0.016934414,76.0,0.381845302,4692.0,19.0,none,2346.0,couple,0
0.094721389,38.0,0.393989983,5390.0,20.0,none,2695.0,couple,0
0.113879794,37.0,0.445895823,6200.0,9.0,none,1550.0,2_kids,0
0.23063852,58.0,0.1968002,16000.0,9.0,none,4000.0,2_kids,0
0.01179941,61.0,0.450137466,4000.0,12.0,none,4000.0,single,0
0.130934533,49.0,0.613846723,2700.0,10.0,medium,1350.0,couple,0
0.0,61.0,0.286305337,7250.0,5.0,none,7250.0,single,0
0.388906111,85.0,0.089347685,17000.0,8.0,none,17000.0,single,0
0.332712149,39.0,0.308034473,7193.0,13.0,none,2397.6666666666665,family,0
0.280460218,57.0,1.441719972,5627.0,14.0,none,2813.5,couple,0
0.001428554,57.0,0.000155836,19250.0,9.0,none,4812.5,2_kids,0
0.0,62.0,0.0,5644.0,1.0,none,5644.0,single,0
0.411592668,58.0,0.461515424,13355.0,28.0,none,4451.666666666667,family,0
0.004778327,52.0,0.557928214,2200.0,10.0,none,2200.0,single,0
0.085420109,66.0,0.37938701,6296.0,3.0,none,6296.0,single,0
0.016178259,49.0,0.590811711,4200.0,9.0,none,4200.0,single,0
0.658034197,27.0,0.136314068,2750.0,6.0,none,2750.0,single,0
0.034782004,82.0,0.033864409,15000.0,9.0,none,15000.0,single,0
0.64591926,72.0,0.085182963,5000.0,7.0,none,5000.0,single,0
0.017899494,49.0,0.356264374,10000.0,13.0,none,10000.0,single,0
0.0045665,58.0,0.014030612,1567.0,5.0,none,1567.0,single,0
0.079073834,73.0,0.047211731,9001.0,14.0,none,9001.0,single,0
0.050815872,45.0,865.0,1.0,4.0,none,0.3333333333333333,family,0
0.0,57.0,0.102140582,13500.0,11.0,none,13500.0,single,0
0.010786274,73.0,0.001845992,7583.0,7.0,none,7583.0,single,0
0.042284506,65.0,44.0,0.0,2.0,none,0.0,single,0
0.05629303,53.0,1.077169132,2500.0,19.0,none,2500.0,single,0
0.018403257,44.0,0.50281767,5500.0,13.0,none,1100.0,extended_family,0
1.059988002,66.0,0.458204334,1614.0,9.0,low,1614.0,single,0
0.159748582,42.0,0.029384109,4253.0,4.0,none,1063.25,2_kids,0
0.03515028,53.0,0.291733455,8733.0,14.0,none,4366.5,couple,0
0.286814484,49.0,0.248414877,10566.0,7.0,low,10566.0,single,0
0.699830017,47.0,0.37724982,4166.0,4.0,none,4166.0,single,0
0.058365169,61.0,0.01772347,9083.0,11.0,none,9083.0,single,0
0.9999999,26.0,0.16872428,1457.0,1.0,none,728.5,couple,0
0.23516069,45.0,0.402213038,7500.0,14.0,none,7500.0,single,0
0.988914919,49.0,0.647597889,3600.0,6.0,none,1200.0,family,0
0.075530816,51.0,1.81479014,1500.0,6.0,none,1500.0,unknown,0
0.08321083,51.0,0.218402325,9976.0,3.0,none,9976.0,single,0
0.020254679,44.0,0.409278601,4116.0,5.0,none,1372.0,family,0
0.180969397,63.0,0.3310063,5872.0,10.0,none,5872.0,single,0
0.630984747,73.0,0.476357741,3700.0,7.0,none,3700.0,single,0
0.400560964,31.0,0.200690783,5500.0,5.0,none,5500.0,single,0
0.64182315,50.0,1.087366819,3284.0,8.0,low,1094.6666666666667,family,0
0.085715721,72.0,0.996088657,2300.0,19.0,none,2300.0,single,0
0.006408613,27.0,0.057841836,5272.0,10.0,none,5272.0,single,0
0.086271146,37.0,0.220370868,3720.0,8.0,none,3720.0,single,0
0.228756025,53.0,0.323507628,6750.0,19.0,none,6750.0,single,0
0.20896222,63.0,0.352406597,14854.0,5.0,none,7427.0,couple,0
0.337693493,32.0,0.639120293,3000.0,4.0,none,3000.0,single,0
0.443732108,34.0,0.284105673,6926.0,11.0,none,6926.0,single,0
0.670236641,43.0,0.153662247,4600.0,3.0,none,4600.0,single,0
2.099009901,43.0,0.03331945,2400.0,1.0,none,2400.0,single,0
0.675300193,87.0,0.549973276,3741.0,9.0,none,3741.0,single,0
0.048535908,70.0,0.266260497,6072.0,28.0,none,6072.0,unknown,0
0.304550462,50.0,0.353826851,3984.0,6.0,none,3984.0,single,0
0.197036498,48.0,0.025570417,5083.0,9.0,low,1694.3333333333333,family,0
0.014435251,52.0,0.236635115,7500.0,20.0,none,7500.0,single,0
0.953139552,69.0,0.510677809,14000.0,10.0,none,14000.0,single,0
0.074101601,62.0,0.251703713,15700.0,15.0,none,7850.0,couple,0
0.0,63.0,0.255163287,21158.0,5.0,medium,21158.0,unknown,0
0.054302606,44.0,0.482233503,6500.0,13.0,none,3250.0,couple,0
0.037902571,67.0,0.061375173,6500.0,10.0,none,6500.0,unknown,0
0.986920523,57.0,0.338887732,4800.0,4.0,none,1600.0,family,0
0.046501546,74.0,0.0057946,8110.0,5.0,none,8110.0,single,0
0.030533186,62.0,0.079917869,37500.0,6.0,none,37500.0,single,0
0.012048193,59.0,0.179481076,4200.0,7.0,none,2100.0,couple,0
0.042096867,55.0,0.369299802,9582.0,7.0,none,4791.0,couple,0
0.250383915,58.0,0.029653519,35037.0,6.0,none,35037.0,single,0
0.392637582,49.0,0.325794956,7295.0,14.0,none,1823.75,2_kids,0
0.07946027,39.0,0.261177754,1833.0,3.0,none,1833.0,single,0
0.432783608,30.0,0.289127037,4478.0,8.0,low,1492.6666666666667,family,0
0.046591232,71.0,0.390614562,5987.0,12.0,none,5987.0,single,0
0.803196803,32.0,0.101762821,2495.0,3.0,low,2495.0,single,0
0.02050369,51.0,0.204752912,12707.0,11.0,none,3176.75,2_kids,0
0.402106526,50.0,0.252250944,6885.0,14.0,none,6885.0,single,0
0.0,84.0,0.0,7000.0,2.0,none,7000.0,single,0
0.71761177,38.0,0.148313936,3350.0,5.0,none,1116.6666666666667,family,0
0.366463354,63.0,0.1568027,16000.0,7.0,none,8000.0,couple,0
0.268231677,61.0,0.586682663,5000.0,16.0,none,2500.0,couple,0
0.034411042,62.0,0.006194348,7748.0,7.0,none,7748.0,single,0
0.009217479,67.0,0.039933444,600.0,8.0,none,600.0,single,0
0.535323778,46.0,0.367279106,10830.0,9.0,severe,5415.0,couple,0
0.9999999,37.0,0.264150943,5511.0,3.0,none,2755.5,couple,0
0.159505711,43.0,0.023395321,5000.0,2.0,none,1666.6666666666667,family,0
0.111238757,64.0,0.194076848,23500.0,14.0,none,23500.0,single,0
0.301347611,74.0,0.712595908,6255.0,21.0,none,6255.0,single,0
